"id","url","title","rating","user_rated","chapters","views","bookmarked","last_update"
207,https://www.mgeko.cc/manga/the-battle-of-nations-i-will-subdue-the-world-through-pangu/,The Battle of Nations: I will subdue the world through Pangu,"3.6","34","11-eng-li","226 K","1.0 K","1 day, 23 hours"
208,https://www.mgeko.cc/manga/peak-im-gang-hyeok/,Peak (IM Gang-hyeok),"3.3","3","1-eng-li","11 K","113","1 month, 3 weeks"
209,https://www.mgeko.cc/manga/absolute-dominion/,Absolute Dominion,"4.5","102","17-eng-li","947 K","3.7 K","1 day, 8 hours"
210,https://www.mgeko.cc/manga/lunatic-terrapop/,Lunatic Terrapop,"2.3","6","1-eng-li","8.6 K","124","1 month, 3 weeks"
211,https://www.mgeko.cc/manga/gamenai-saikyou/,"Game-nai Saikyou no ""Ura Boss"" ni Tensei shita no de, Shujinkou no Kawarini Saisoku Clear wo Mezashimasu!","2.4","15","1-eng-li","19 K","374","1 month, 4 weeks"
212,https://www.mgeko.cc/manga/meccha-shoukan-sareta-ken-tsugutoku-webtoon/,Meccha Shoukan Sareta Ken (Tsugutoku) - Webtoon,"3.5","44","14-eng-li","404 K","1.3 K","2 weeks, 2 days"
213,https://www.mgeko.cc/manga/all-my-alter-egos-are-tycoons/,Sovereign of the Infinite Clones,"4.2","82","14-eng-li","566 K","3.4 K","4 days, 7 hours"
214,https://www.mgeko.cc/manga/the-devilish-son-in-law/,The Devilish Son-In-Law,"3.8","40","16-eng-li","328 K","1.2 K","6 days, 11 hours"
215,https://www.mgeko.cc/manga/the-regressed-mercenarys-machinations/,The Regressed Mercenary's Machinations,"4.5","148","14-eng-li","1.2 M","5.6 K","4 days, 23 hours"
216,https://www.mgeko.cc/manga/i-decided-to-be-invincible-because-i-can-create-the-strongest-skills-in-another-world-i-alone-arbitrarily-manipulate-skill-values/,"Isekai de Saikyou no Skill o Umidaseta node, Hitasura Musou Suru Koto ni Shimashita. ~ Ore Dake ga Skill no Suuchi o Katte ni Sousa ~","2.8","13","7-2-eng-li","111 K","681","1 week, 1 day"
217,https://www.mgeko.cc/manga/ochikobore-eji-minarai-no-shounen-jitsu-wa-saikyou-saiaku-no-asashin/,Ochikobore Eji Minarai no Shounen. (Jitsu wa) Saikyou Saiaku no Asashin.,"3.1","12","1-eng-li","26 K","628","2 months"
218,https://www.mgeko.cc/manga/what-can-i-do-alone/,What Can I Do Alone?,"3.4","49","14-eng-li","374 K","1.1 K","6 days, 20 hours"
219,https://www.mgeko.cc/manga/zero-no-majutsushi-srank-yuusha-party-o-zenryoku-de-support-shiteita-no-ni-tsuihousareta-saikyou-no-majutsushi-wa-party-kyoufushou-ni-natta-no-de-zenryoku-de-ohitorisama-musou-o-hajimeru-koto-ni-shimashita/,Zero no Majutsushi - S-Rank Yuusha Party o Zenryoku de Support Shiteita no ni Tsuihousareta Saikyou no Majutsushi wa Party Kyoufushou ni Natta no de Zenryoku de Ohitori-sama Musou o Hajimeru Koto ni Shimashita,"3.1","15","2-eng-li","38 K","682","1 month, 1 week"
220,https://www.mgeko.cc/manga/earth-with-dungeon-koyuu-skill-touka-koukan-store-o-kushi-shite-sekai-kyuusai-o-mezashimasu/,Earth with Dungeon: Koyuu Skill “Touka Koukan Store” o Kushi Shite Sekai Kyuusai o Mezashimasu,"3.2","9","2-eng-li","29 K","413","2 weeks, 4 days"
221,https://www.mgeko.cc/manga/trait-hoarder/,Trait Hoarder,"4.1","73","14-eng-li","494 K","2.9 K","3 days, 5 hours"
222,https://www.mgeko.cc/manga/boku-no-kowareta-masayoshi-wa-rupu-suru-isekai-de-ai-to/,BOKU NO KOWARETA MASAYOSHI WA RUPU SURU ISEKAI DE AI TO TSUMI WO TENBIN NI KAKERU,"2.6","23","4-eng-li","53 K","512","2 weeks, 1 day"
223,https://www.mgeko.cc/manga/boundless-manga/,Boundless Manga,"3.6","14","2-eng-li","26 K","361","2 months"
224,https://www.mgeko.cc/manga/the-nuclear-power-sword-immortal/,The Nuclear Power Sword Immortal,"3.5","18","6-eng-li","106 K","557","1 month, 1 week"
225,https://www.mgeko.cc/manga/the-return-of-the-crazy-monkey-king/,The Return of the Crazy Monkey King,"2.1","40","17-eng-li","152 K","608","1 month, 3 weeks"
226,https://www.mgeko.cc/manga/a-rogue-guard-in-a-medieval-fantasy/,A Rogue Guard in a Medieval Fantasy,"4.6","109","16-eng-li","760 K","3.7 K","5 days, 22 hours"
227,https://www.mgeko.cc/manga/requiem-of-subdued-souls/,Requiem of Subdued Souls,"2.6","38","15-eng-li","141 K","742","2 months, 1 week"
228,https://www.mgeko.cc/manga/insect-girl/,Insect Girl,"3.3","8","4-eng-li","10 K","173","2 months, 1 week"
229,https://www.mgeko.cc/manga/ghostly-spirit/,Ghostly Spirit,"2.1","8","6-eng-li","11 K","132","2 months, 1 week"
230,https://www.mgeko.cc/manga/hero-organization/,Hero Organization,"4.4","14","9-eng-li","78 K","453","8 hours, 31 minutes"
231,https://www.mgeko.cc/manga/digimon-liberator/,Digimon Liberator,"2.3","12","3-eng-li","36 K","267","1 month, 2 weeks"
232,https://www.mgeko.cc/manga/the-marcenary-bomber-explode-all/,The Marcenary Bomber Explode All Cheaters.,"4.6","22","1-eng-li","23 K","690","2 months, 1 week"
233,https://www.mgeko.cc/manga/a-hero-who-is-good-at-everything/,A Hero Who Is Good At Everything,"4.0","78","25-eng-li","643 K","2.5 K","5 days, 4 hours"
234,https://www.mgeko.cc/manga/another-world-with-his-childhood-friend-as-his-familiar/,The Strongest Tamer Returned from Another World with his Childhood Friend as his Familiar,"3.9","23","5-eng-li","125 K","1.4 K","2 months, 1 week"
235,https://www.mgeko.cc/manga/fighting-ward/,Fighting Ward,"3.8","19","17-eng-li","388 K","933","1 week, 5 days"
236,https://www.mgeko.cc/manga/its-lonely-to-be-invincible/,It’s Lonely to Be Invincible,"3.6","19","5-eng-li","107 K","1.0 K","2 months, 1 week"
237,https://www.mgeko.cc/manga/the-childe/,The Childe,"4.1","37","14-eng-li","298 K","1.6 K","1 day, 11 hours"
238,https://www.mgeko.cc/manga/respawn-usurping-the-imperial-throne-with-my-extra-lives/,Respawn: Usurping the Imperial Throne with my Extra Lives,"2.7","35","6-eng-li","142 K","991","2 months"
239,https://www.mgeko.cc/manga/the-baseball-teams-newbie-is-too-good/,The Baseball Team's Newbie Is Too Good,"3.5","16","10-eng-li","113 K","668","1 week, 6 days"
240,https://www.mgeko.cc/manga/the-yankee-shimizu-san-sitting-next-to-me-has-dyed-her-hair-black/,The Yankee Shimizu-san Sitting Next to Me Has Dyed Her Hair Black,"3.4","8","3-eng-li","42 K","430","4 days, 23 hours"
241,https://www.mgeko.cc/manga/kabe-yaku-nado-fuyo-to-tsuiho-sa-reta-s-kyu-boken-sha-dorei-kaiho-sukiru-o-kushi-shite-shijo-saikyo-no-kuni-dzukuri/,"An S-class Adventurer, Banished as the Tank of the Party, Uses His ""Slave Release"" Skill To Build the Strongest Country in History!","3.4","22","7-eng-li","199 K","1.0 K","2 weeks, 3 days"
242,https://www.mgeko.cc/manga/zhengyi-de-wo-bei-xitong-bi-cheng-da-fanpai/,I Was Forced by the System to Become a Villain,"3.8","21","50-eng-li","324 K","765","1 month"
243,https://www.mgeko.cc/manga/shut-up-evil-dragon-i-dont-want-to-raise-a-child-with-you-anymore/,"Shut Up, Evil Dragon! I don't want to raise a child with you anymore","3.6","37","15-eng-li","327 K","1.0 K","1 day, 19 hours"
244,https://www.mgeko.cc/manga/the-evil-god-descends-i-own-great-hell/,"The Evil God Descends, I Own Great Hell","3.8","13","6-5-eng-li","151 K","639","2 weeks, 6 days"
245,https://www.mgeko.cc/manga/the-magic-genius-of-the-marquis/,The Magic Genius of the Marquis,"3.9","100","30-eng-li","1.2 M","3.1 K","1 week, 5 days"
246,https://www.mgeko.cc/manga/shin-gyeon/,Shin-Gyeom: The Child of Divine Death,"2.8","9","22-eng-li","62 K","409","1 week, 5 days"
247,https://www.mgeko.cc/manga/genius-hitter-hits-fastball/,Genius Hitter Hits Fastball,"3.6","15","20-eng-li","154 K","589","9 hours, 23 minutes"
248,https://www.mgeko.cc/manga/the-devil-in-school/,The Devil in School,"2.6","12","8-eng-li","84 K","327","2 months, 1 week"
249,https://www.mgeko.cc/manga/koko-wa-makasete-sakini-ike-wo-shitai/,Koko wa Makasete Sakini Ike! wo shitai Shinitagari no Nozomanu Uchuu Gekokujou,"4.1","13","3-eng-li","61 K","469","1 month, 1 week"
250,https://www.mgeko.cc/manga/protagonist-system-dominating-across-worlds-as-a-big-boss/,Protagonist System: Dominating Across Worlds As A Big Boss,"2.8","22","4-eng-li","88 K","585","1 month, 2 weeks"
251,https://www.mgeko.cc/manga/it-turns-out-they-were-the-real-protagonists/,"It Turns Out, They Were The True Protagonists From The Start","2.7","19","13-eng-li","93 K","401","4 weeks"
252,https://www.mgeko.cc/manga/peerless-dismantler/,Peerless Dismantler,"3.0","8","3-eng-li","28 K","365","3 weeks, 5 days"
253,https://www.mgeko.cc/manga/exciting-male-idol-survival/,Exciting Male idol Survival,"2.0","13","6-eng-li","14 K","93","2 months"
254,https://www.mgeko.cc/manga/doctors-time-travel-to-joseon/,Doctor’s Time Travel To Joseon,"4.1","52","24-eng-li","562 K","1.6 K","1 week, 1 day"
255,https://www.mgeko.cc/manga/the-reversal-of-my-life-as-a-side-character/,The Reversal of My Life as a Side Character,"4.1","80","33-eng-li","845 K","2.7 K","2 days, 11 hours"
256,https://www.mgeko.cc/manga/black-crow/,Black Crow,"2.7","3","32-end-eng-li","24 K","210","2 months, 2 weeks"
257,https://www.mgeko.cc/manga/the-rest-is-up-to-you-since-god-defeated-the-final-boss-in-the-tutorial-im-going-to-live-my-life-however-i-want/,"The Rest is Up to You ~Since God Defeated The Final Boss In The Tutorial, I’m Going To Live My Life However I Want~","2.8","13","5-eng-li","33 K","275","2 weeks, 4 days"
258,https://www.mgeko.cc/manga/its-voice-phishing-but-its-a-life-reversal/,"It’s voice phishing, but it’s a life reversal","4.3","25","16-eng-li","181 K","709","12 hours, 13 minutes"
259,https://www.mgeko.cc/manga/lone-warrior-of-the-jianghu/,Lone Warrior of the Jianghu,"2.2","18","5-eng-li","34 K","285","2 months"
260,https://www.mgeko.cc/manga/i-robbed-the-storehouse-of-the-god/,I Robbed The Storehouse Of The God,"3.8","117","32-eng-li","1.0 M","3.0 K","2 weeks, 4 days"
261,https://www.mgeko.cc/manga/shibuya-6th-undead-defense-unit/,Shibuya 6th Undead Defense Unit,"2.6","18","2-eng-li","35 K","376","1 month, 1 week"
262,https://www.mgeko.cc/manga/the-story-of-this-scary-consignee-girl/,Haitatsusaki no Onee-san ga Kowa Sugiru,"3.5","13","13-eng-li","122 K","518","1 month, 3 weeks"
263,https://www.mgeko.cc/manga/the-girl-monster-i-saved/,Ano Toki Tasukete Itadaita Monster Musume desu.,"3.9","20","20-eng-li","139 K","669","3 weeks, 1 day"
264,https://www.mgeko.cc/manga/yagate-eiyuu-ni-naru-saikyou/,"Yagate Eiyuu ni Naru Saikyou Shujinkou ni Tensei Shitakedo, Boku ni wa Ni ga Omokatta You desu","3.5","10","1-eng-li","16 K","330","2 months, 3 weeks"
265,https://www.mgeko.cc/manga/hiding-a-logistics-center-in-the-apocalypse/,Hiding a Logistics Center in The Apocalypse,"4.6","106","18-eng-li","792 K","3.2 K","23 hours, 13 minutes"
266,https://www.mgeko.cc/manga/mountain-and-sea-continent/,Mountain and Sea Continent,"3.1","27","06-eng-li","70 K","565","1 month, 3 weeks"
267,https://www.mgeko.cc/manga/immortal-emperors-revenge-the-rise-of-tianxuan-sect/,Immortal Emperor’s Revenge: The Rise of Tianxuan Sect,"2.5","30","11-eng-li","86 K","515","1 month"
268,https://www.mgeko.cc/manga/i-was-mistaken-as-a-monstrous-genius-actor/,I Was Mistaken As a Monstrous Genius Actor,"4.5","87","29-eng-li","926 K","2.3 K","1 week, 1 day"
269,https://www.mgeko.cc/manga/take-it-the-villainous-me-plunder-the-countless-realms/,"Take it! The villainous me, plunder the countless realms","3.4","20","10-eng-li","98 K","631","1 week, 4 days"
270,https://www.mgeko.cc/manga/the-masters-are-subscribing-to-me/,THE MASTERS ARE SUBSCRIBING TO ME,"4.3","84","18-eng-li","595 K","2.7 K","6 hours, 39 minutes"
271,https://www.mgeko.cc/manga/gunslinger-replace/,GUNSLINGER REPLACE,"3.4","10","4-eng-li","26 K","315","1 month"
272,https://www.mgeko.cc/manga/ryuu-to-yuusha-to-haitatsunin-shikaban/,Ryuu to Yuusha to Haitatsunin Shikaban,"2.1","7","2-3-eng-li","31 K","104","1 month, 2 weeks"
273,https://www.mgeko.cc/manga/sentai-taboonew/,Sentai TabooNew,"2.0","17","1-eng-li","28 K","197","2 months, 3 weeks"
274,https://www.mgeko.cc/manga/i-took-over-the-academy-with-a-single-sashimi-knife/,I Took over The Academy With a Single Sashimi Knife,"4.3","100","19-eng-li","1.9 M","4.2 K","2 days, 20 hours"
275,https://www.mgeko.cc/manga/the-fifth-prince-exiled-to-the-frontier/,The Fifth Prince Exiled to the Frontier Survives with His [Luck] Skill,"3.2","25","2-eng-li","54 K","881","2 months, 2 weeks"
276,https://www.mgeko.cc/manga/the-maid-is-a-vampire/,The Maid is a Vampire,"3.6","17","7-eng-li","98 K","620","2 weeks, 6 days"
277,https://www.mgeko.cc/manga/the-great-war/,The Great War,"3.7","18","19-eng-li","219 K","733","2 days, 16 hours"
278,https://www.mgeko.cc/manga/monarch-of-death/,Monarch of Death,"3.5","68","37-eng-li","575 K","1.7 K","1 day, 8 hours"
279,https://www.mgeko.cc/manga/i-become-a-legendary-arch-mage-by-reading-a-book/,I Become a Legendary Arch Mage by Reading a Book,"3.5","89","32-eng-li","542 K","2.0 K","5 days, 1 hour"
280,https://www.mgeko.cc/manga/the-gray-mark/,The Gray Mark,"4.2","10","6-eng-li","59 K","448","2 days, 20 hours"
281,https://www.mgeko.cc/manga/invincible-territory/,Invincible Territory,"3.6","53","34-eng-li","650 K","1.4 K","3 days, 18 hours"
282,https://www.mgeko.cc/manga/just-before-jumping-i-suggested-to-my-classmate-lets-have-sex/,"Just before jumping, I suggested to my classmate, “Let’s have sex!”","2.1","17","3-2-eng-li","52 K","305","1 month, 2 weeks"
283,https://www.mgeko.cc/manga/village-doesn-t-know-his-cheat-medicine-is-unrivaled/,"Henkyou no Yakushi, Miyako de S Rank Boukensha to naru","3.2","29","53-eng-li","774 K","1.1 K","1 week, 4 days"
284,https://www.mgeko.cc/manga/levelling-up-in-an-exclusive-dungeon/,Levelling Up In An Exclusive Dungeon,"3.6","110","29-eng-li","856 K","2.9 K","1 day, 14 hours"
285,https://www.mgeko.cc/manga/kyuuketsuki-sakka-vrmmorpg-wo-play/,"Kyuuketsuki Sakka, VRMMORPG wo Play Suru","3.2","17","1-eng-li","28 K","493","3 months"
286,https://www.mgeko.cc/manga/the-old-man-of-the-otherworld/,The Old Man of the Otherworld's Convenience Store is Actually the Strongest,"2.5","25","16-eng-li","87 K","564","2 weeks, 4 days"
287,https://www.mgeko.cc/manga/vestal-s-kitchen-my-forgotten/,Westa no Daidokoro -Wasureta Boku no Sekai Gohan-,"3.6","5","2-eng-li","18 K","325","2 days, 8 hours"
288,https://www.mgeko.cc/manga/sss-class-assassins-return/,SSS-Class Assassin’s Return,"3.1","29","9-eng-li","253 K","1.1 K","1 month, 1 week"
289,https://www.mgeko.cc/manga/top-star-sent-by-god/,Top Star Sent By God,"3.1","24","6-eng-li","47 K","416","2 weeks, 3 days"
290,https://www.mgeko.cc/manga/sinister-immortal-path/,SINISTER IMMORTAL PATH,"3.8","37","7-eng-li","181 K","905","13 hours, 13 minutes"
291,https://www.mgeko.cc/manga/alien-abyss-restart-era/,Alien Abyss: Restart Era,"3.1","10","8-eng-li","32 K","334","2 months, 1 week"
292,https://www.mgeko.cc/manga/burn-my-calories/,Burn my Calories,"4.6","12","10-eng-li","75 K","534","3 months"
293,https://www.mgeko.cc/manga/outrageous-i-opened-a-training-class-for-empresses/,Outrageous! I opened a training class for empresses,"2.9","19","15-eng-li","187 K","767","1 month"
294,https://www.mgeko.cc/manga/the-exorcism-chronicles/,The Exorcism Chronicles,"2.6","9","24-eng-li","49 K","166","1 month, 1 week"
295,https://www.mgeko.cc/manga/genius-grandson-of-the-loan-shark-king/,Genius Grandson of the Loan Shark King,"4.6","49","28-eng-li","949 K","2.4 K","2 days, 14 hours"
296,https://www.mgeko.cc/manga/momose-akira-no-hatsukoi-hatan-chuu/,Momose Akira's First Love is a Failure,"4.4","11","7-eng-li","67 K","284","3 weeks, 1 day"
297,https://www.mgeko.cc/manga/roman-fuu-kokka-de-hajimeru-mahou-kenkyuu/,Tensei Dai Majo no Isekai Kurashi - Kodai Roman-Fuu Kokka de Hajimeru Mahou Kenkyuu,"3.4","10","7-eng-li","44 K","373","1 week, 2 days"
298,https://www.mgeko.cc/manga/maou-toshi/,Demon Lord City,"3.1","15","2-eng-li","38 K","485","2 months"
299,https://www.mgeko.cc/manga/the-genius-tamer-of-the-academy/,The Genius Tamer of the Academy,"3.9","119","33-eng-li","1.0 M","3.1 K","5 days, 9 hours"
300,https://www.mgeko.cc/manga/the-tales-of-heaven-and-earth/,The Tales of Heaven And Earth,"4.2","26","8-eng-li","162 K","1.0 K","2 months, 3 weeks"
301,https://www.mgeko.cc/manga/beyond-redemption/,Beyond Redemption,"2.4","8","09-eng-li","57 K","368","2 months"
302,https://www.mgeko.cc/manga/koto-de-saikyou-no-boukensha-ni-nariagaru-comic/,Throwing Potions at 160km/h! I Will Become the Strongest Adventurer by Throwing a Universal Recovery Medicine!?,"3.4","17","16-eng-li","126 K","690","2 months"
303,https://www.mgeko.cc/manga/tsuiho-yusha-no-yugana-seikatsu-jiyu/,"The Elegant Life of the Exiled Hero: When I Became Free, I Also Gained My Beloved Angel!","3.0","11","1-eng-li","25 K","521","3 months"
304,https://www.mgeko.cc/manga/i-may-be-a-forty-something-old/,"I May Be a Forty-something Old Guy, but Some Goddess Gave Me Nine Cheat Abilities!","3.4","17","4-eng-li","42 K","618","5 days, 21 hours"
305,https://www.mgeko.cc/manga/cosmic-heavenly-demon-3077/,Cosmic Heavenly Demon 3077,"4.3","93","22-eng-li","1.0 M","2.3 K","2 days, 18 hours"
306,https://www.mgeko.cc/manga/infinite-job-transfer-i-can-summon-max-level-goddess/,Infinite Job Transfer: I Can Summon Max Level Goddess,"3.3","25","8-eng-li","104 K","729","3 months"
307,https://www.mgeko.cc/manga/qianfu-bai-ri-wo-qule-nudi-remake/,Objective: Marry the Enemy Empress,"3.6","10","7-eng-li","49 K","370","2 months, 3 weeks"
308,https://www.mgeko.cc/manga/isekai-de-mizu-no-dai-seirei-yattemasu/,ISEKAI DE MIZU NO DAI SEIREI YATTEMASU,"4.5","31","6-eng-li","64 K","1.0 K","7 hours, 29 minutes"
309,https://www.mgeko.cc/manga/raius-master-swordsman-reborn/,RAIUS: MASTER SWORDSMAN REBORN,"3.5","15","10-eng-li","137 K","884","1 week, 4 days"
310,https://www.mgeko.cc/manga/im-the-god-killer-2/,I’m the God Killer (manhua),"3.5","15","06-eng-li","62 K","458","2 months, 3 weeks"
311,https://www.mgeko.cc/manga/go-and-practice-immortality-alone/,Go And Practice Immortality Alone,"3.5","35","12-eng-li","198 K","899","2 months"
312,https://www.mgeko.cc/manga/boku-to-gimai/,Boku to Gimai no Kakushigoto – Kazoku ni Natta Kimi no Yuuwaku,"2.2","38","1-eng-li","36 K","356","3 months, 1 week"
313,https://www.mgeko.cc/manga/infiniseed/,Infiniseed,"3.3","16","3-eng-li","41 K","545","3 months, 1 week"
314,https://www.mgeko.cc/manga/friendly-rivalry/,FRIENDLY RIVALRY,"2.0","7","2-eng-li","8.2 K","81","3 months, 1 week"
315,https://www.mgeko.cc/manga/tensei-yuusha-no-kimama-tabi/,The Carefree Journey of the Reincarnated Hero,"3.5","19","6-eng-li","122 K","901","2 weeks, 4 days"
316,https://www.mgeko.cc/manga/picking-up-a-zombie-planet-at-the-start/,Reborn as a Demonic Cultivator: Starting with a Zombie Planet,"4.4","63","14-eng-li","422 K","2.1 K","1 day, 23 hours"
317,https://www.mgeko.cc/manga/20000-years-of-physical-cultivation/,"20,000 Years of Physical Cultivation","3.4","37","17-eng-li","261 K","985","3 months"
318,https://www.mgeko.cc/manga/light-of-arad-forerunner/,Light of Arad: Forerunner,"3.4","44","26-eng-li","359 K","1.1 K","20 hours, 47 minutes"
319,https://www.mgeko.cc/manga/grand-metal-organs/,Grand Metal Organs,"4.2","22","2-2-eng-li","36 K","506","2 months, 3 weeks"
320,https://www.mgeko.cc/manga/level-reset-gomi-skill-da-to/,Level Reset – Gomi Skill da to Kanchigai Shita Keredo Jitsu wa Tondemonai Cheat Skill Datta,"2.0","33","5-eng-li","76 K","547","1 week, 5 days"
